Date,Open,High,Low,close,volume,Dividends,Stock Splits
2015-02-12 00:00:00-05:00,28.15269203860986,28.46981869820003,28.043261932109434,28.242023468017578,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.42514848436464,28.42514848436464,28.061124958265673,28.380483627319336,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.47204515109199,28.782472190621913,28.344748442965244,28.547977447509766,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.503316057070155,28.7601432737405,28.46311699964475,28.74674415588379,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.693137164079143,28.815968060168334,28.659639377741044,28.686437606811523,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.72440712184836,28.920936584472656,28.597112107346856,28.920936584472656,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.03706028033048,29.70257568359375,28.956662194803357,29.70257568359375,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.689186650972914,29.836583759103156,29.293895645609243,29.517223358154297,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.38099165345976,29.389926669773462,28.619443378954198,28.762372970581055,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.762359662239376,29.22688147202002,28.275507137427425,29.126384735107422,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.03259418999603,29.159892584837323,28.639538756968413,28.688671112060547,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.86510565639036,29.095132918211306,28.652945019761663,28.82937240600586,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.800334003219497,28.925396936600634,28.606036638843683,28.889663696289062,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.831599773256492,28.934328579646294,28.6574044861526,28.706533432006836,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.7154805317609,28.753445837728137,28.08569638816837,28.230859756469727,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.67527372751503,28.89190185712468,28.19735431616849,28.273284912109375,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.577013311219282,28.936572761262916,27.9293626172482,28.393884658813477,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.23085293284585,28.41174780896457,27.647967549957766,27.806529998779297,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.86013461303572,27.86460041798673,27.270549535889923,27.29958152770996,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.315211619681417,27.893631273629303,27.163348708978422,27.793132781982422,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.781967004779133,28.005294711081447,27.375510647463123,27.601070404052734,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.665830346457884,27.9047908782959,27.440270633053817,27.9047908782959,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.11695239857852,28.434077263061518,28.061120484246096,28.371545791625977,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.362614571567367,28.84500316480817,28.221918750466266,28.690906524658203,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.753440931731582,28.86510478001015,28.451948882150464,28.474281311035156,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.64177450230927,28.675272290689996,27.95169279998705,28.116954803466797,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.38940908251344,28.55243729907907,28.25541114075232,28.409507751464844,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.41398553559149,28.594878733147056,28.264354673684,28.29338836669922,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.259879123223104,28.322410588375078,27.554162979125977,27.554162979125977,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.415701405913893,27.889154909525836,27.379968165869016,27.746225357055664,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.819927493452933,27.848959476862227,27.449204451125873,27.525135040283203,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.703803599862415,28.228623386927342,27.69263653262168,28.221923828125,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.159383068994803,28.248714471346677,27.77302718181601,27.788660049438477,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.875759379277465,27.94275836104558,27.491635518697358,27.748462677001953,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.92265961866007,28.041023016701327,27.73506518490147,27.987424850463867,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.797597513549732,28.47651388747033,27.766331773633098,28.440780639648438,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.505541095085928,28.61273741287234,28.134818082280347,28.141517639160156,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.105789197397314,28.22862010735405,27.909261445321576,28.049957275390625,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.10578654469382,28.26881649126235,27.840027779646462,28.26434898376465,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.128117768981454,28.409511094394738,27.974022843991282,28.384944915771484,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.66857415662502,28.713242420297313,28.27551865336339,28.329116821289062,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.362610328713938,28.427375548887735,28.119184018546086,28.206281661987305,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.23085023371238,28.39164471719168,28.141518829209552,28.313480377197266,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.201819904903736,28.384948539200966,28.163854607223158,28.17725372314453,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.038791230321443,28.17055374519729,27.795363170297176,27.86012840270996,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.043251985369725,28.612736451123215,27.953920587647207,28.496606826782227,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.608278348151323,28.630609072444127,28.288917980602285,28.342517852783203,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.360383664610687,28.780239120097384,28.210754517075305,28.724407196044922,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.65294261424118,29.1263962151015,28.617209366856617,28.958900451660156,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.142025503013585,29.173291236876665,28.860630490536455,29.095125198364258,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.548483853042118,29.731614180501488,29.289422934655136,29.624414443969727,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.028645365723904,30.04650858372668,28.936573000869448,29.157665252685547,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.068327463404046,29.387684364144356,28.652937902074694,28.72886848449707,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.72887415096198,28.72887415096198,27.822164267042012,27.949460983276367,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.16162352279231,29.06163561358785,27.982962379436504,28.798107147216797,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.92093232774315,29.159894562599675,28.644004799142163,28.74226951599121,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.619431867980715,28.686430832544882,28.09014652257068,28.094614028930664,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.26434297561886,28.306775768552697,27.549695274838232,27.91818618774414,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,27.98098482959033,28.27476727952215,27.812789436572668,28.09087371826172,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.40931940534275,28.62012481689453,28.281490992395174,28.62012481689453,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.56854717086461,28.606671048184207,28.17384818122156,28.328588485717773,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.167119374440933,28.454172550026936,27.992196452503954,28.227670669555664,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.290467689070557,28.523698857849375,28.227675011124752,28.259071350097656,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.57303438501216,28.918394088745117,28.51696925361795,28.918394088745117,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.945307711767548,29.03949672198402,28.752443522673612,28.878028869628906,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.790572535431327,29.315341438191382,28.786086365970352,29.196483612060547,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.308611366645366,29.351221417987176,29.0731371084552,29.169570922851562,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.15387279477292,29.373647185389032,29.005860003932757,29.167327880859375,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.169565528768555,29.519411369068177,29.115741775667175,29.465587615966797,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.512683945539724,29.81991974360408,29.46782910680423,29.723485946655273,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.736948146420776,29.806468364377803,28.95651902510816,29.068649291992188,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.23011642896636,29.660696232545494,29.16508238143343,29.611358642578125,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.570992247071736,29.591174872566278,29.400555484100128,29.553050994873047,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.429704428959123,29.479042012667847,29.131437553608613,29.216657638549805,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.216662593019702,29.465591926874144,29.16508362746622,29.27496910095215,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.122473852863536,29.301882969200555,29.001374666954007,29.144901275634766,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.301879188296933,29.364671857620934,29.131439009894216,29.180776596069336,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.059681144123864,29.283941683817417,28.909426993162494,29.010343551635742,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.041742842008606,29.08435289639219,28.78608593765172,28.851119995117188,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.907180282206603,28.976703919337854,28.442962775213026,28.66049575805664,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.41381136401914,28.723292021999566,28.171611267260324,28.575279235839844,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.687410686322938,29.00586027379526,28.671712515418594,28.90270233154297,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,28.969968890939715,29.19422938430922,28.812987229969774,28.837656021118164,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.747953665879802,28.779349998590728,28.505751918419683,28.519207000732422,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.27925832764593,28.534915247735768,28.19179683977164,28.463151931762695,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.487816016072244,28.67170958974671,28.33980494993042,28.615644454956055,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.642559387177993,28.67844018756124,28.422783282555987,28.548370361328125,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.5326664043,28.77486646294574,28.530423320052066,28.678434371948242,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.6403192341518,28.66498803549081,28.346538413988547,28.391389846801758,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.590969899673738,28.71879831280899,28.49902398684329,28.617881774902344,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.588737953787156,28.617891211669278,28.454180244245425,28.48781967163086,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.52818188866539,29.109017552550675,28.50799926218056,28.730016708374023,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.89820845495229,28.974456204445893,28.59321403503418,28.59321403503418,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.63134716541017,28.703110480885535,28.371205788426614,28.42502784729004,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.135722600023964,28.362226187922754,27.9159482644552,27.927160263061523,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.160396048927392,28.283740030796153,28.00117127022454,28.128999710083008,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.458668706994064,28.4676393357512,28.254590752457233,28.391389846801758,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.35325236902349,28.411560572513434,28.205239631927096,28.35549545288086,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,28.01911457226379,28.30841089645297,27.998930232404312,28.2568302154541,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.232158780663585,28.290466999179422,27.75672582771158,28.187307357788086,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.915952120650502,27.951832916507765,27.480886135691033,27.487613677978516,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.774664465150213,27.821758968025282,26.736338895730672,26.926959991455078,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.346334612262986,27.774671413747082,27.182623642383568,27.64684295654297,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.039298700204423,28.203009668588457,27.880073901350016,28.180583953857422,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.26580276586806,28.339809165433373,28.041542193347023,28.169370651245117,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.194033370119612,28.514725988095567,28.16263703361612,28.440719604492188,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.647039460284496,28.833177820731756,28.559577990959436,28.819719314575195,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.94755010941288,29.068649291992188,28.774868540267114,29.068649291992188,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.371407399876567,29.819928544048835,29.31085608726878,29.61809539794922,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.793011914147154,29.808708371380416,29.225633063478252,29.322063446044922,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.35754306093514,28.14469804304387,27.35754306093514,28.081905364990234,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.301676544929254,28.50126826806808,28.046019692572283,28.06844711303711,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.104330431049306,28.198519445964873,27.785880879112604,27.92043685913086,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.604228283454344,27.72084471917167,27.386697002890582,27.5324649810791,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.66925811767578,27.78811761234722,27.483123214829746,27.66925811767578,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.617686784402196,27.696177633882726,27.420336407454347,27.581804275512695,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.431550570271163,27.487615708103714,27.29475149708196,27.442764282226562,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.49434224490866,27.50331287195031,27.115343090488782,27.202804565429688,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.247655228608707,27.48761393461107,26.35509753907429,26.561418533325195,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.332666690677335,26.39545935499345,25.397500845029988,25.7092227935791,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.330226052420674,26.337157058984335,25.139604945068488,25.87966537475586,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.125210324232143,26.244606111375113,25.708450828438554,25.935977935791016,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.81208202766498,26.18829191624943,25.794059564822017,26.023839950561523,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.25136763075824,27.03082106695544,26.25136763075824,26.96999740600586,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.539724819868848,26.62307743238375,25.53049083067417,25.5665340423584,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.35026716114142,26.00131361469032,24.696967469981434,25.960763931274414,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.140985908104913,26.222085277355692,25.803072442465577,25.94049072265625,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.753512920729854,26.20181099485182,25.68367801737129,26.12296485900879,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.14098972618288,26.50368370310715,26.019340654538997,26.393299102783203,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.228844420455772,26.456373311859025,26.13422905842478,26.244613647460938,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.154506194775614,26.24912156821098,25.834615140560583,25.90895652770996,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.699446416189495,25.760270085103105,25.14752004564438,25.377302169799805,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.877190229383636,25.208345711623945,23.800372891702107,23.825153350830078,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.371899074991592,24.509988587142946,20.725357415150548,23.230422973632812,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.030374333971082,25.030374333971082,23.316026724282544,23.370092391967773,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.124767420424977,24.755539898808536,23.665206628099416,24.710485458374023,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.282686582871378,25.510213748539748,24.78482589124293,25.438125610351562,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.269169305640595,25.52598340972898,25.127246264554955,25.5214786529541,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.23762288464912,25.800811833137107,25.230864892261867,25.402074813842773,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.814120810975176,25.203846842667872,24.185601348228175,24.266700744628906,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.832130836872942,25.30746078491211,24.584326294987832,25.30746078491211,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.341255498902857,25.406585638780662,24.789330885017392,24.863672256469727,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.54828215198074,24.88168907403602,24.444655583303213,24.615863800048828,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.174553053571653,25.35702577403771,24.85240881599428,25.30070686340332,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.627356895033266,25.685927323059925,24.728505867727485,24.814111709594727,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.84114869131622,25.51922897519716,24.757797788977243,25.359283447265625,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.18356450812768,25.728731155395508,25.1768065137865,25.728731155395508,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.262632991006413,26.332467885341497,25.87515863782471,25.976531982421875,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.11620316122548,26.251368191893324,25.776036487716738,26.195049285888672,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.188291698758928,26.253621836984625,26.005818990460128,26.224336624145508,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.05538343992965,26.24236092992136,25.618348113241353,25.663402557373047,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.278172949138554,25.748999811098045,25.201580075941905,25.557514190673828,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.607083386186236,25.99005303233456,25.604831867104032,25.954008102416992,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.541748636908316,25.721969816585066,25.348011470306602,25.546255111694336,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.598064997725793,25.84361628767362,25.523725358307072,25.75350570678711,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.512465862605882,26.019336045306662,25.314223920998707,25.90669822692871,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.2310914516552,26.28741035173607,25.68592319264789,25.84136390686035,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.6476242439139,25.809822935273132,25.329986572265625,25.329986572265625,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.417855653647006,25.571043186403358,24.2982352373021,24.568565368652344,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.818619176742185,25.12724745125998,24.494223393409246,24.8479061126709,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.570810329695384,24.694712600744314,24.174324781055287,24.685701370239258,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.332024528107247,25.007851508392402,24.22839793070955,24.86592674255371,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.753285298438104,25.088947220448052,24.570812590392187,24.95603370666504,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.92224241867681,25.17229850638232,24.728505238675844,25.075429916381836,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.172298102534885,25.179056096356344,24.6474071973742,24.95603370666504,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.823121470353485,24.823121470353485,24.377074980182964,24.667680740356445,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.780317230924524,25.29394534944359,24.665426187976884,25.257902145385742,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.395324914925443,25.399829671713846,25.10471911864385,25.140762329101562,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.965047484102065,25.332246175155987,24.933509030574335,25.183565139770508,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.070927202956746,25.122739639785635,24.68119957364821,24.82762908935547,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.989822994294745,25.253395040316168,24.890701177856,25.199329376220703,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.181308042824874,25.230868953263432,24.8997135232572,25.014604568481445,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.960539456697973,25.174550608839052,24.805098728452744,25.170045852661133,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.082186427670127,25.71971683769229,24.96504386280446,25.629606246948242,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.681426978426508,26.03736295781257,25.613843588364897,25.627361297607422,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.755766499318128,26.019338607788086,25.703952341526065,26.019338607788086,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.289663853653483,26.859612609192745,26.206312975224012,26.825820922851562,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.600548648823246,26.611811399874824,25.888676783639273,25.969776153564453,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.996810421044348,26.253624525211848,25.679170928737967,25.805326461791992,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.341477712421575,26.87538153833908,26.145487308769606,26.868621826171875,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.740218603329627,27.188518378200193,26.64335000640024,27.15247344970703,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.256097055045903,27.3079112043992,26.909172390531612,26.92043685913086,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.21329458318401,27.33944837575756,26.945216055248697,27.298898696899414,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.211037859458635,27.81928124568413,27.190762163269092,27.612028121948242,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.738190091767454,27.893630839842178,27.398025098650983,27.48362922668457,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.567332966519253,27.757375390395566,27.189512727263605,27.356929779052734,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.399913988348825,27.55828122538361,27.289056922424475,27.388601303100586,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.365979628413648,27.558283208961264,27.160102205449874,27.277746200561523,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.447447802389142,26.71214810263013,26.25740536621641,26.41803550720215,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.327541585275206,26.56509247892619,26.06510243487179,26.268718719482422,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.302654540105202,26.429348347574205,26.16464804579489,26.180484771728516,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,26.06283488001765,26.146544261482767,25.39995192710831,25.415788650512695,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.198602628449553,25.845648962392257,25.112632076959997,25.832075119018555,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.999490327526974,26.028902620835975,25.637506812779492,25.721216201782227,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.18953772985619,26.58093188623807,26.130714858130276,26.53568458557129,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.61486834124818,27.092234787489435,26.415777800939658,26.87278175354004,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.96779782960875,27.130690848519013,26.88861420265893,26.99042320251465,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.983635364282005,27.087707249764325,26.54699223563609,26.639751434326172,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.54473769141743,27.001741698840444,26.497227501987865,26.895408630371094,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.970055700665096,26.974581464834763,26.67820605035994,26.703092575073242,85553200,0.0,0.0
2015-11-27 00:00:00-05:00,26.76192196218493,26.789071375613116,26.605815855601858,26.6533260345459,52185600,0.0,0.0
2015-11-30 00:00:00-05:00,26.694047495980463,27.01530949201183,26.639750398850293,26.764183044433594,156721200,0.0,0.0
2015-12-01 00:00:00-05:00,26.865996254353384,26.879570100117174,26.438402852054224,26.5469970703125,139409600,0.0,0.0
2015-12-02 00:00:00-05:00,26.54699034341955,26.721196041590446,26.26192929816934,26.30717658996582,133546400,0.0,0.0
2015-12-03 00:00:00-05:00,26.36826672719209,26.422563831611907,25.841127232147954,26.062841415405273,166278000,0.0,0.0
2015-12-04 00:00:00-05:00,26.083199757172093,26.97910960484569,26.042476503819948,26.929336547851562,231108000,0.0,0.0
2015-12-07 00:00:00-05:00,26.918031638395824,27.117122185049652,26.653329569071303,26.759662628173828,128336800,0.0,0.0
2015-12-08 00:00:00-05:00,26.587714467625513,26.832053993908925,26.438397018945828,26.74834632873535,137238000,0.0,0.0
2015-12-09 00:00:00-05:00,26.614865615389384,26.626178302483893,26.03569193848359,26.157861709594727,185445600,0.0,0.0
2015-12-10 00:00:00-05:00,26.25288084378169,26.456497119477177,26.132973960892578,26.282291412353516,116850800,0.0,0.0
2015-12-11 00:00:00-05:00,26.060579637913694,26.105826936173422,25.53117727269117,25.605836868286133,187544800,0.0,0.0
2015-12-14 00:00:00-05:00,25.379593233016113,25.492713188284313,24.838879984920002,25.447465896606445,257274800,0.0,0.0
2015-12-15 00:00:00-05:00,25.325296607934753,25.519863072693934,24.965574245945643,24.99724769592285,213292400,0.0,0.0
2015-12-16 00:00:00-05:00,25.128472092574132,25.33661243989637,24.614908146843884,25.189556121826172,224954000,0.0,0.0
2015-12-17 00:00:00-05:00,25.343398029625458,25.39543397675632,24.655630111694336,24.655630111694336,179091200,0.0,0.0
2015-12-18 00:00:00-05:00,24.639792337300673,24.777797110715454,23.93844715259232,23.98822021484375,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.271018780040926,24.291381270767182,23.88414871697845,24.282331466674805,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.298170688678386,24.370567402781692,24.083241703068634,24.25971031188965,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.26875608931582,24.626215586458603,24.2529193635474,24.571918487548828,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.66015354977659,24.66015354977659,24.422600921482264,24.44070053100586,54281600,0.0,0.0
