,date,open,high,low,close,volume,average,barCount
66,2025-01-28 10:36:00-05:00,237.79,237.96,237.63,237.74,1828.61,237.809,897
67,2025-01-28 10:37:00-05:00,237.72,238.07,237.64,237.99,1523.71,237.834,781
68,2025-01-28 10:38:00-05:00,237.99,238.6,237.94,238.56,3511.04,238.355,1495
69,2025-01-28 10:39:00-05:00,238.56,238.7,238.3,238.68,2817.31,238.523,1347
70,2025-01-28 10:40:00-05:00,238.67,238.75,238.35,238.39,2455.89,238.597,1182
71,2025-01-28 10:41:00-05:00,238.39,238.75,238.37,238.61,1964.72,238.602,953
72,2025-01-28 10:42:00-05:00,238.61,238.62,238.26,238.39,1422.67,238.384,746
73,2025-01-28 10:43:00-05:00,238.39,238.43,238.22,238.39,1561.93,238.307,806
74,2025-01-28 10:44:00-05:00,238.37,238.64,238.37,238.61,1105.96,238.508,481
75,2025-01-28 10:45:00-05:00,238.62,238.62,238.08,238.13,1459.93,238.354,648
76,2025-01-28 10:46:00-05:00,238.14,238.37,238.09,238.25,1052.61,238.251,585
77,2025-01-28 10:47:00-05:00,238.26,238.8,238.19,238.41,1816.75,238.589,879
78,2025-01-28 10:48:00-05:00,238.45,238.72,238.42,238.72,931.78,238.595,492
79,2025-01-28 10:49:00-05:00,238.73,238.8,238.53,238.61,1006.06,238.677,550
80,2025-01-28 10:50:00-05:00,238.61,238.75,238.42,238.48,771.11,238.598,376
81,2025-01-28 10:51:00-05:00,238.47,238.7,238.25,238.69,1113.08,238.416,474
82,2025-01-28 10:52:00-05:00,238.68,238.84,238.54,238.81,1006.2,238.707,531
83,2025-01-28 10:53:00-05:00,238.81,238.99,238.61,238.98,2726.95,238.826,816
84,2025-01-28 10:54:00-05:00,238.98,239.06,238.7,238.74,2695.01,238.934,1017
85,2025-01-28 10:55:00-05:00,238.75,239.16,238.62,239.04,1795.25,238.943,812
86,2025-01-28 10:56:00-05:00,239.02,239.1,238.87,239.03,1343.53,238.98,575
87,2025-01-28 10:57:00-05:00,239.07,239.25,238.96,239.11,1971.63,239.146,735
88,2025-01-28 10:58:00-05:00,239.11,239.15,238.78,239.03,1302.38,238.961,568
89,2025-01-28 10:59:00-05:00,239.03,239.05,238.75,238.84,630.27,238.91,342
90,2025-01-28 11:00:00-05:00,238.84,239.03,238.61,238.64,1289.05,238.795,699
91,2025-01-28 11:01:00-05:00,238.65,238.74,238.47,238.49,1169.4,238.604,639
92,2025-01-28 11:02:00-05:00,238.48,238.54,238.28,238.3,1882.48,238.414,888
93,2025-01-28 11:03:00-05:00,238.29,238.52,238.17,238.45,1365.42,238.312,741
94,2025-01-28 11:04:00-05:00,238.45,238.47,238.22,238.32,966.88,238.366,515
95,2025-01-28 11:05:00-05:00,238.31,238.59,238.29,238.56,949.45,238.388,516
96,2025-01-28 11:06:00-05:00,238.56,238.78,238.51,238.6,889.83,238.662,478
97,2025-01-28 11:07:00-05:00,238.64,238.77,238.55,238.65,838.09,238.658,467
98,2025-01-28 11:08:00-05:00,238.65,238.67,238.53,238.62,856.31,238.622,474
99,2025-01-28 11:09:00-05:00,238.6,238.86,238.58,238.85,1283.0,238.722,602
100,2025-01-28 11:10:00-05:00,238.85,239.1,238.79,239.09,1214.66,238.922,562
101,2025-01-28 11:11:00-05:00,239.09,239.38,239.07,239.26,2821.83,239.27,1197
102,2025-01-28 11:12:00-05:00,239.28,239.28,239.06,239.15,1188.98,239.163,619
103,2025-01-28 11:13:00-05:00,239.16,239.34,239.08,239.29,1357.23,239.23,618
104,2025-01-28 11:14:00-05:00,239.29,239.45,239.2,239.43,2680.8,239.361,1087
105,2025-01-28 11:15:00-05:00,239.41,239.44,239.2,239.35,1200.55,239.339,635
106,2025-01-28 11:16:00-05:00,239.37,239.41,239.14,239.19,1190.94,239.232,521
107,2025-01-28 11:17:00-05:00,239.17,239.25,239.05,239.17,838.46,239.134,421
108,2025-01-28 11:18:00-05:00,239.16,239.41,239.11,239.36,1101.27,239.289,578
109,2025-01-28 11:19:00-05:00,239.37,239.37,239.22,239.3,628.86,239.302,348
110,2025-01-28 11:20:00-05:00,239.29,239.3,238.94,239.1,2307.17,239.1,961
111,2025-01-28 11:21:00-05:00,239.1,239.25,239.02,239.15,1221.16,239.171,514
112,2025-01-28 11:22:00-05:00,239.14,239.16,238.96,239.06,1206.83,239.055,622
113,2025-01-28 11:23:00-05:00,239.06,239.07,238.81,238.89,1508.72,238.882,777
114,2025-01-28 11:24:00-05:00,238.88,239.15,238.83,238.97,1462.77,238.972,750
115,2025-01-28 11:25:00-05:00,238.98,239.15,238.85,239.08,1013.75,239.016,532
116,2025-01-28 11:26:00-05:00,239.1,239.39,239.08,239.21,1548.14,239.255,697
117,2025-01-28 11:27:00-05:00,239.21,239.23,239.07,239.14,823.15,239.156,389
118,2025-01-28 11:28:00-05:00,239.13,239.18,238.88,238.89,1553.84,238.985,636
119,2025-01-28 11:29:00-05:00,238.91,239.08,238.88,239.08,937.76,238.961,450
120,2025-01-28 11:30:00-05:00,239.06,239.43,239.04,239.39,1404.73,239.28,568
121,2025-01-28 11:31:00-05:00,239.38,239.68,239.37,239.61,2935.87,239.509,1215
122,2025-01-28 11:32:00-05:00,239.6,239.64,239.25,239.39,1815.26,239.411,824
123,2025-01-28 11:33:00-05:00,239.38,239.48,239.19,239.42,1352.33,239.32,717
124,2025-01-28 11:34:00-05:00,239.43,239.6,239.36,239.6,1111.53,239.508,473
125,2025-01-28 11:35:00-05:00,239.6,239.84,239.5,239.75,1971.45,239.718,855
126,2025-01-28 11:36:00-05:00,239.77,239.77,239.44,239.71,1759.02,239.601,832
127,2025-01-28 11:37:00-05:00,239.7,239.98,239.59,239.8,2677.48,239.847,1170
128,2025-01-28 11:38:00-05:00,239.8,239.88,239.69,239.83,836.64,239.804,378
129,2025-01-28 11:39:00-05:00,239.82,240.19,239.73,240.13,4177.24,239.989,1219
130,2025-01-28 11:40:00-05:00,240.14,240.19,239.85,239.87,1807.8,240.03,930
131,2025-01-28 11:41:00-05:00,239.86,239.9,239.54,239.59,1459.08,239.757,679
132,2025-01-28 11:42:00-05:00,239.59,239.65,239.45,239.49,1284.47,239.522,587
133,2025-01-28 11:43:00-05:00,239.5,239.63,239.35,239.41,1121.83,239.464,529
134,2025-01-28 11:44:00-05:00,239.4,239.59,239.31,239.44,816.57,239.448,434
135,2025-01-28 11:45:00-05:00,239.44,239.54,239.4,239.46,376.04,239.471,193
136,2025-01-28 11:46:00-05:00,239.48,239.65,239.39,239.46,767.75,239.534,344
137,2025-01-28 11:47:00-05:00,239.45,239.49,239.31,239.33,735.83,239.377,374
138,2025-01-28 11:48:00-05:00,239.34,239.52,239.32,239.36,668.3,239.406,352
139,2025-01-28 11:49:00-05:00,239.37,239.42,239.28,239.41,849.69,239.332,368
140,2025-01-28 11:50:00-05:00,239.4,239.56,239.34,239.55,452.18,239.438,250
141,2025-01-28 11:51:00-05:00,239.57,239.6,239.18,239.3,1124.58,239.343,582
142,2025-01-28 11:52:00-05:00,239.3,239.39,239.2,239.28,634.05,239.3,352
143,2025-01-28 11:53:00-05:00,239.28,239.66,239.25,239.61,1013.75,239.436,546
144,2025-01-28 11:54:00-05:00,239.62,239.66,239.5,239.65,716.72,239.594,345
145,2025-01-28 11:55:00-05:00,239.66,239.75,239.58,239.71,813.61,239.701,454
146,2025-01-28 11:56:00-05:00,239.71,239.82,239.67,239.78,562.17,239.763,286
147,2025-01-28 11:57:00-05:00,239.79,239.84,239.61,239.71,874.84,239.748,445
148,2025-01-28 11:58:00-05:00,239.72,239.83,239.66,239.83,454.29,239.722,252
149,2025-01-28 11:59:00-05:00,239.83,239.83,239.68,239.72,1140.71,239.725,343
150,2025-01-28 12:00:00-05:00,239.71,239.76,239.58,239.69,657.53,239.659,246
151,2025-01-28 12:01:00-05:00,239.69,239.89,239.68,239.86,808.87,239.814,387
152,2025-01-28 12:02:00-05:00,239.85,239.87,239.73,239.8,463.13,239.803,250
153,2025-01-28 12:03:00-05:00,239.78,239.89,239.74,239.87,504.88,239.811,289
154,2025-01-28 12:04:00-05:00,239.87,239.93,239.75,239.9,711.37,239.839,413
155,2025-01-28 12:05:00-05:00,239.9,240.04,239.87,240.03,1617.3,239.971,669
156,2025-01-28 12:06:00-05:00,240.04,240.17,240.03,240.08,1092.98,240.108,582
157,2025-01-28 12:07:00-05:00,240.08,240.17,239.92,239.96,749.14,240.035,416
158,2025-01-28 12:08:00-05:00,239.94,240.09,239.8,239.92,845.04,239.947,510
159,2025-01-28 12:09:00-05:00,239.91,239.95,239.75,239.81,604.33,239.828,293
160,2025-01-28 12:10:00-05:00,239.83,239.84,239.7,239.78,836.83,239.769,402
161,2025-01-28 12:11:00-05:00,239.8,239.9,239.73,239.86,764.74,239.848,378
162,2025-01-28 12:12:00-05:00,239.85,239.85,239.61,239.62,969.78,239.724,544
163,2025-01-28 12:13:00-05:00,239.61,239.61,239.38,239.4,842.99,239.455,405
164,2025-01-28 12:14:00-05:00,239.4,239.43,239.34,239.34,598.16,239.382,289
165,2025-01-28 12:15:00-05:00,239.35,239.38,239.13,239.21,1216.17,239.245,590
166,2025-01-28 12:16:00-05:00,239.2,239.3,239.17,239.21,784.88,239.225,426
167,2025-01-28 12:17:00-05:00,239.21,239.29,239.17,239.2,803.87,239.204,428
168,2025-01-28 12:18:00-05:00,239.18,239.24,238.91,238.92,1627.34,239.053,653
169,2025-01-28 12:19:00-05:00,238.92,238.95,238.66,238.72,1249.06,238.768,604
170,2025-01-28 12:20:00-05:00,238.73,238.74,238.56,238.59,1105.6,238.665,426
171,2025-01-28 12:21:00-05:00,238.59,238.92,238.59,238.8,1403.8,238.732,589
172,2025-01-28 12:22:00-05:00,238.79,238.8,238.51,238.54,684.81,238.625,344
173,2025-01-28 12:23:00-05:00,238.52,238.6,238.44,238.46,821.13,238.501,314
174,2025-01-28 12:24:00-05:00,238.46,238.51,238.41,238.48,666.94,238.461,341
175,2025-01-28 12:25:00-05:00,238.47,238.49,238.4,238.41,563.42,238.445,246
176,2025-01-28 12:26:00-05:00,238.4,238.42,238.16,238.28,1426.67,238.295,622
177,2025-01-28 12:27:00-05:00,238.28,238.43,238.26,238.33,555.32,238.353,250
178,2025-01-28 12:28:00-05:00,238.34,238.62,238.32,238.48,1432.14,238.497,514
179,2025-01-28 12:29:00-05:00,238.47,238.57,238.39,238.55,439.02,238.477,194
180,2025-01-28 12:30:00-05:00,238.55,238.79,238.5,238.64,977.01,238.66,389
181,2025-01-28 12:31:00-05:00,238.68,238.9,238.66,238.87,463.11,238.742,170
182,2025-01-28 12:32:00-05:00,238.88,238.93,238.73,238.79,486.39,238.832,273
183,2025-01-28 12:33:00-05:00,238.79,238.86,238.72,238.76,349.38,238.779,173
184,2025-01-28 12:34:00-05:00,238.76,238.8,238.71,238.72,307.21,238.765,154
185,2025-01-28 12:35:00-05:00,238.71,238.74,238.56,238.66,422.52,238.617,197
186,2025-01-28 12:36:00-05:00,238.68,238.75,238.6,238.64,565.93,238.667,302
187,2025-01-28 12:37:00-05:00,238.64,238.65,238.46,238.65,736.6,238.576,307
188,2025-01-28 12:38:00-05:00,238.64,238.68,238.51,238.68,1003.86,238.606,393
189,2025-01-28 12:39:00-05:00,238.69,238.91,238.68,238.84,410.01,238.817,244
190,2025-01-28 12:40:00-05:00,238.86,238.93,238.77,238.77,623.57,238.875,302
191,2025-01-28 12:41:00-05:00,238.79,238.91,238.75,238.78,440.0,238.824,209
192,2025-01-28 12:42:00-05:00,238.79,238.88,238.77,238.84,376.86,238.837,189
193,2025-01-28 12:43:00-05:00,238.85,238.87,238.58,238.58,384.1,238.717,226
194,2025-01-28 12:44:00-05:00,238.59,238.7,238.53,238.56,294.06,238.623,193
195,2025-01-28 12:45:00-05:00,238.57,238.65,238.54,238.56,485.3,238.588,279
196,2025-01-28 12:46:00-05:00,238.56,238.59,238.3,238.36,986.94,238.432,475
197,2025-01-28 12:47:00-05:00,238.36,238.43,238.23,238.37,646.47,238.309,285
198,2025-01-28 12:48:00-05:00,238.39,238.46,238.25,238.44,478.53,238.392,277
199,2025-01-28 12:49:00-05:00,238.45,238.49,238.36,238.49,684.41,238.418,264
200,2025-01-28 12:50:00-05:00,238.47,238.59,238.43,238.55,561.39,238.507,224
201,2025-01-28 12:51:00-05:00,238.55,238.63,238.54,238.58,334.52,238.573,212
202,2025-01-28 12:52:00-05:00,238.59,238.67,238.48,238.61,391.39,238.579,232
203,2025-01-28 12:53:00-05:00,238.6,238.72,238.6,238.63,390.27,238.666,198
204,2025-01-28 12:54:00-05:00,238.63,238.7,238.56,238.63,446.04,238.65,163
205,2025-01-28 12:55:00-05:00,238.64,238.75,238.63,238.65,467.47,238.674,256
206,2025-01-28 12:56:00-05:00,238.65,238.7,238.54,238.68,422.79,238.605,244
207,2025-01-28 12:57:00-05:00,238.68,238.81,238.65,238.79,380.06,238.73,197
208,2025-01-28 12:58:00-05:00,238.79,238.83,238.6,238.77,404.87,238.721,267
209,2025-01-28 12:59:00-05:00,238.77,238.83,238.68,238.73,228.76,238.769,120
210,2025-01-28 13:00:00-05:00,238.71,238.84,238.69,238.81,351.15,238.761,168
211,2025-01-28 13:01:00-05:00,238.82,238.93,238.76,238.8,480.49,238.86,218
212,2025-01-28 13:02:00-05:00,238.81,239.12,238.81,239.09,1007.12,238.993,326
213,2025-01-28 13:03:00-05:00,239.11,239.18,239.03,239.13,687.86,239.105,314
214,2025-01-28 13:04:00-05:00,239.12,239.14,239.01,239.05,310.69,239.071,165
215,2025-01-28 13:05:00-05:00,239.06,239.25,239.05,239.08,506.76,239.158,249
216,2025-01-28 13:06:00-05:00,239.08,239.15,238.89,239.04,532.43,239.027,262
217,2025-01-28 13:07:00-05:00,239.08,239.18,239.03,239.11,702.16,239.12,281
218,2025-01-28 13:08:00-05:00,239.13,239.18,239.03,239.14,432.88,239.116,195
219,2025-01-28 13:09:00-05:00,239.15,239.15,238.88,238.88,338.84,239.016,216
220,2025-01-28 13:10:00-05:00,238.89,238.97,238.84,238.96,319.83,238.881,141
221,2025-01-28 13:11:00-05:00,238.94,238.99,238.81,238.83,270.83,238.928,143
222,2025-01-28 13:12:00-05:00,238.8,238.86,238.71,238.78,602.64,238.777,261
223,2025-01-28 13:13:00-05:00,238.8,238.89,238.76,238.82,316.22,238.832,161
224,2025-01-28 13:14:00-05:00,238.85,238.89,238.81,238.83,331.95,238.852,151
225,2025-01-28 13:15:00-05:00,238.84,238.94,238.81,238.9,306.23,238.866,157
226,2025-01-28 13:16:00-05:00,238.92,238.97,238.81,238.81,453.51,238.894,195
227,2025-01-28 13:17:00-05:00,238.81,238.89,238.79,238.84,292.11,238.836,165
228,2025-01-28 13:18:00-05:00,238.83,238.85,238.76,238.77,505.26,238.812,206
229,2025-01-28 13:19:00-05:00,238.77,238.84,238.75,238.84,332.14,238.798,166
230,2025-01-28 13:20:00-05:00,238.83,238.85,238.78,238.83,319.83,238.826,178
231,2025-01-28 13:21:00-05:00,238.81,238.85,238.74,238.85,528.48,238.806,263
232,2025-01-28 13:22:00-05:00,238.85,238.91,238.76,238.78,362.94,238.843,211
233,2025-01-28 13:23:00-05:00,238.77,238.81,238.68,238.69,248.76,238.741,162
234,2025-01-28 13:24:00-05:00,238.67,238.74,238.55,238.55,760.99,238.658,335
235,2025-01-28 13:25:00-05:00,238.54,238.72,238.47,238.61,904.36,238.605,496
236,2025-01-28 13:26:00-05:00,238.64,238.81,238.6,238.72,504.71,238.68,182
237,2025-01-28 13:27:00-05:00,238.72,238.81,238.69,238.81,368.03,238.719,145
238,2025-01-28 13:28:00-05:00,238.81,238.81,238.7,238.74,297.78,238.753,161
239,2025-01-28 13:29:00-05:00,238.72,238.77,238.7,238.74,240.01,238.725,120
240,2025-01-28 13:30:00-05:00,238.76,238.77,238.69,238.77,297.19,238.727,169
241,2025-01-28 13:31:00-05:00,238.76,238.86,238.73,238.85,227.98,238.781,125
242,2025-01-28 13:32:00-05:00,238.86,238.88,238.8,238.87,258.92,238.845,141
243,2025-01-28 13:33:00-05:00,238.86,238.88,238.8,238.86,437.12,238.834,212
244,2025-01-28 13:34:00-05:00,238.87,238.95,238.86,238.88,300.51,238.893,147
245,2025-01-28 13:35:00-05:00,238.88,238.88,238.67,238.71,395.18,238.741,236
246,2025-01-28 13:36:00-05:00,238.7,238.75,238.69,238.7,224.1,238.717,151
247,2025-01-28 13:37:00-05:00,238.71,238.84,238.71,238.78,226.48,238.794,124
248,2025-01-28 13:38:00-05:00,238.8,238.8,238.68,238.7,489.2,238.725,197
249,2025-01-28 13:39:00-05:00,238.71,238.8,238.7,238.71,377.37,238.739,216
250,2025-01-28 13:40:00-05:00,238.72,238.77,238.6,238.67,409.62,238.694,248
251,2025-01-28 13:41:00-05:00,238.67,238.74,238.63,238.72,399.38,238.705,204
252,2025-01-28 13:42:00-05:00,238.73,238.76,238.71,238.72,372.73,238.739,210
253,2025-01-28 13:43:00-05:00,238.72,238.96,238.69,238.95,585.25,238.798,288
254,2025-01-28 13:44:00-05:00,238.95,239.0,238.88,238.97,348.75,238.939,213
255,2025-01-28 13:45:00-05:00,238.97,238.99,238.77,238.82,268.37,238.933,151
256,2025-01-28 13:46:00-05:00,238.79,238.84,238.7,238.84,420.34,238.766,191
257,2025-01-28 13:47:00-05:00,238.83,239.06,238.74,239.05,732.1,238.91,410
258,2025-01-28 13:48:00-05:00,239.03,239.05,238.95,239.02,448.74,238.997,249
259,2025-01-28 13:49:00-05:00,239.02,239.03,238.85,238.92,394.64,238.935,244
260,2025-01-28 13:50:00-05:00,238.92,238.96,238.87,238.95,245.62,238.911,141
261,2025-01-28 13:51:00-05:00,238.95,238.96,238.89,238.92,267.13,238.915,157
262,2025-01-28 13:52:00-05:00,238.92,238.95,238.8,238.84,266.76,238.874,171
263,2025-01-28 13:53:00-05:00,238.84,238.84,238.66,238.82,431.94,238.728,183
264,2025-01-28 13:54:00-05:00,238.82,238.86,238.71,238.74,251.14,238.786,153
265,2025-01-28 13:55:00-05:00,238.75,238.78,238.7,238.75,311.74,238.732,139
266,2025-01-28 13:56:00-05:00,238.77,238.9,238.75,238.83,267.6,238.833,143
267,2025-01-28 13:57:00-05:00,238.83,238.85,238.77,238.8,313.92,238.795,210
268,2025-01-28 13:58:00-05:00,238.81,238.83,238.73,238.79,426.92,238.783,188
269,2025-01-28 13:59:00-05:00,238.8,238.83,238.78,238.81,188.9,238.803,116
270,2025-01-28 14:00:00-05:00,238.81,238.9,238.79,238.83,426.34,238.837,178
271,2025-01-28 14:01:00-05:00,238.83,238.92,238.79,238.9,341.16,238.856,129
272,2025-01-28 14:02:00-05:00,238.89,238.96,238.87,238.88,282.86,238.915,147
273,2025-01-28 14:03:00-05:00,238.87,238.96,238.87,238.92,197.98,238.911,102
274,2025-01-28 14:04:00-05:00,238.91,238.92,238.85,238.86,158.07,238.888,105
275,2025-01-28 14:05:00-05:00,238.87,238.88,238.8,238.81,168.71,238.851,124
276,2025-01-28 14:06:00-05:00,238.81,238.86,238.77,238.8,313.03,238.813,171
277,2025-01-28 14:07:00-05:00,238.79,238.86,238.76,238.77,404.05,238.795,212
278,2025-01-28 14:08:00-05:00,238.77,238.77,238.59,238.67,1221.21,238.67,486
279,2025-01-28 14:09:00-05:00,238.66,238.75,238.63,238.69,616.45,238.684,273
280,2025-01-28 14:10:00-05:00,238.69,238.73,238.6,238.7,277.01,238.671,166
281,2025-01-28 14:11:00-05:00,238.68,238.74,238.66,238.73,270.92,238.704,144
282,2025-01-28 14:12:00-05:00,238.73,238.81,238.71,238.79,331.52,238.751,174
283,2025-01-28 14:13:00-05:00,238.79,238.79,238.72,238.74,423.33,238.757,227
284,2025-01-28 14:14:00-05:00,238.75,238.79,238.74,238.78,547.31,238.755,249
285,2025-01-28 14:15:00-05:00,238.78,238.94,238.77,238.93,360.81,238.858,220
286,2025-01-28 14:16:00-05:00,238.93,238.97,238.84,238.84,314.69,238.928,185
287,2025-01-28 14:17:00-05:00,238.85,238.93,238.84,238.92,213.65,238.886,136
288,2025-01-28 14:18:00-05:00,238.91,238.94,238.87,238.94,214.4,238.909,117
289,2025-01-28 14:19:00-05:00,238.95,239.04,238.93,238.99,530.39,238.985,239
290,2025-01-28 14:20:00-05:00,238.99,239.1,238.99,239.02,485.5,239.039,232
291,2025-01-28 14:21:00-05:00,239.02,239.04,238.94,239.0,744.02,238.989,356
292,2025-01-28 14:22:00-05:00,239.01,239.03,239.0,239.03,341.81,239.012,164
293,2025-01-28 14:23:00-05:00,239.03,239.05,238.83,238.83,747.22,238.961,399
294,2025-01-28 14:24:00-05:00,238.84,238.89,238.81,238.86,344.74,238.853,233
295,2025-01-28 14:25:00-05:00,238.86,238.87,238.75,238.76,816.12,238.81,512
296,2025-01-28 14:26:00-05:00,238.77,238.83,238.75,238.81,501.62,238.779,320
297,2025-01-28 14:27:00-05:00,238.81,238.83,238.75,238.78,539.57,238.788,351
298,2025-01-28 14:28:00-05:00,238.78,238.81,238.68,238.73,464.54,238.765,299
299,2025-01-28 14:29:00-05:00,238.73,238.83,238.71,238.82,461.01,238.745,223
300,2025-01-28 14:30:00-05:00,238.82,238.95,238.79,238.94,406.41,238.882,223
301,2025-01-28 14:31:00-05:00,238.94,239.04,238.9,239.01,580.59,238.957,289
302,2025-01-28 14:32:00-05:00,239.02,239.1,238.99,239.09,316.42,239.04,174
303,2025-01-28 14:33:00-05:00,239.09,239.15,239.05,239.14,313.44,239.108,187
304,2025-01-28 14:34:00-05:00,239.15,239.19,239.09,239.18,338.39,239.15,178
305,2025-01-28 14:35:00-05:00,239.18,239.18,239.03,239.06,348.23,239.099,224
