,date,open,high,low,close,volume,average,barCount
55,2025-02-07 10:25:00-05:00,230.62,230.65,230.3,230.32,725.27,230.48,373
56,2025-02-07 10:26:00-05:00,230.34,230.56,230.33,230.53,533.48,230.41,291
57,2025-02-07 10:27:00-05:00,230.56,230.94,230.56,230.85,604.66,230.76,335
58,2025-02-07 10:28:00-05:00,230.86,230.91,230.54,230.63,769.9,230.761,493
59,2025-02-07 10:29:00-05:00,230.63,230.64,230.24,230.36,568.67,230.429,341
60,2025-02-07 10:30:00-05:00,230.37,230.76,230.24,230.66,688.15,230.543,396
61,2025-02-07 10:31:00-05:00,230.67,230.78,230.54,230.57,324.33,230.638,212
62,2025-02-07 10:32:00-05:00,230.58,230.62,230.4,230.44,374.95,230.516,237
63,2025-02-07 10:33:00-05:00,230.45,230.47,230.16,230.31,440.58,230.298,286
64,2025-02-07 10:34:00-05:00,230.31,230.41,230.15,230.28,497.82,230.28,313
65,2025-02-07 10:35:00-05:00,230.28,230.45,230.21,230.44,325.2,230.296,237
66,2025-02-07 10:36:00-05:00,230.45,230.59,230.38,230.52,354.53,230.47,220
67,2025-02-07 10:37:00-05:00,230.53,230.63,230.47,230.51,503.84,230.528,340
68,2025-02-07 10:38:00-05:00,230.52,230.76,230.51,230.64,608.05,230.656,273
69,2025-02-07 10:39:00-05:00,230.65,230.75,230.36,230.37,533.74,230.477,284
70,2025-02-07 10:40:00-05:00,230.39,230.62,230.38,230.56,290.31,230.537,167
71,2025-02-07 10:41:00-05:00,230.57,230.6,230.48,230.53,244.42,230.545,128
72,2025-02-07 10:42:00-05:00,230.58,230.61,230.43,230.47,210.67,230.519,142
73,2025-02-07 10:43:00-05:00,230.47,230.48,230.29,230.44,400.39,230.375,204
74,2025-02-07 10:44:00-05:00,230.44,230.46,230.3,230.41,253.76,230.392,165
75,2025-02-07 10:45:00-05:00,230.43,230.48,230.32,230.34,244.42,230.401,122
76,2025-02-07 10:46:00-05:00,230.33,230.48,230.27,230.48,336.74,230.381,165
77,2025-02-07 10:47:00-05:00,230.51,230.74,230.48,230.71,355.64,230.622,158
78,2025-02-07 10:48:00-05:00,230.71,230.77,230.63,230.75,400.02,230.696,190
79,2025-02-07 10:49:00-05:00,230.76,230.94,230.75,230.92,351.78,230.857,180
80,2025-02-07 10:50:00-05:00,230.92,231.02,230.84,230.96,452.73,230.94,236
81,2025-02-07 10:51:00-05:00,230.96,231.0,230.87,230.99,241.68,230.938,165
82,2025-02-07 10:52:00-05:00,230.99,231.27,230.95,231.2,869.22,231.139,390
83,2025-02-07 10:53:00-05:00,231.19,231.24,229.12,229.61,3260.05,229.99,1967
84,2025-02-07 10:54:00-05:00,229.59,229.65,229.13,229.46,1058.76,229.404,591
85,2025-02-07 10:55:00-05:00,229.44,230.35,229.35,230.14,1373.44,229.84,727
86,2025-02-07 10:56:00-05:00,230.13,230.35,229.96,230.07,685.0,230.171,310
87,2025-02-07 10:57:00-05:00,230.08,230.2,229.95,230.15,337.59,230.07,180
88,2025-02-07 10:58:00-05:00,230.17,230.38,230.11,230.27,641.89,230.256,313
89,2025-02-07 10:59:00-05:00,230.31,230.53,230.24,230.53,443.43,230.397,291
90,2025-02-07 11:00:00-05:00,230.57,230.59,230.27,230.3,375.27,230.399,248
91,2025-02-07 11:01:00-05:00,230.32,230.36,229.92,230.02,720.06,230.133,491
92,2025-02-07 11:02:00-05:00,230.0,230.03,229.54,229.54,626.1,229.832,381
93,2025-02-07 11:03:00-05:00,229.54,229.55,229.08,229.24,1172.89,229.28,589
94,2025-02-07 11:04:00-05:00,229.21,229.44,229.16,229.16,1059.18,229.244,505
95,2025-02-07 11:05:00-05:00,229.17,229.32,228.95,229.09,1834.25,229.102,718
96,2025-02-07 11:06:00-05:00,229.08,229.5,228.99,229.49,1305.92,229.232,715
97,2025-02-07 11:07:00-05:00,229.51,229.78,229.48,229.56,1082.11,229.626,641
98,2025-02-07 11:08:00-05:00,229.55,229.72,229.49,229.52,657.22,229.603,372
99,2025-02-07 11:09:00-05:00,229.52,230.01,229.51,230.01,811.28,229.747,400
100,2025-02-07 11:10:00-05:00,229.99,229.99,229.52,229.75,600.11,229.672,341
101,2025-02-07 11:11:00-05:00,229.74,229.88,229.73,229.8,488.07,229.797,207
102,2025-02-07 11:12:00-05:00,229.89,229.95,229.73,229.76,518.64,229.809,264
103,2025-02-07 11:13:00-05:00,229.77,229.77,229.31,229.31,1417.65,229.502,330
104,2025-02-07 11:14:00-05:00,229.33,229.34,229.02,229.04,836.47,229.163,419
105,2025-02-07 11:15:00-05:00,229.06,229.2,229.0,229.09,756.95,229.077,350
106,2025-02-07 11:16:00-05:00,229.07,229.45,229.07,229.34,765.28,229.316,303
107,2025-02-07 11:17:00-05:00,229.36,229.49,229.3,229.36,461.14,229.388,254
108,2025-02-07 11:18:00-05:00,229.36,229.66,229.34,229.66,644.81,229.485,243
109,2025-02-07 11:19:00-05:00,229.66,230.27,229.6,229.77,2145.6,229.914,1120
110,2025-02-07 11:20:00-05:00,229.79,230.07,229.78,229.88,455.32,229.911,309
111,2025-02-07 11:21:00-05:00,229.85,229.95,229.72,229.79,547.85,229.784,222
112,2025-02-07 11:22:00-05:00,229.77,229.77,229.31,229.31,335.45,229.496,221
113,2025-02-07 11:23:00-05:00,229.31,229.57,229.3,229.57,380.45,229.439,149
114,2025-02-07 11:24:00-05:00,229.57,229.6,229.36,229.37,237.91,229.453,166
115,2025-02-07 11:25:00-05:00,229.36,229.43,229.24,229.31,510.32,229.34,263
116,2025-02-07 11:26:00-05:00,229.27,229.36,229.02,229.13,554.42,229.185,317
117,2025-02-07 11:27:00-05:00,229.12,229.13,228.98,229.03,1797.27,229.033,622
118,2025-02-07 11:28:00-05:00,229.03,229.16,228.98,229.1,575.5,229.08,310
119,2025-02-07 11:29:00-05:00,229.1,229.17,228.9,229.06,597.26,229.018,337
120,2025-02-07 11:30:00-05:00,229.09,229.3,229.05,229.11,451.6,229.172,256
121,2025-02-07 11:31:00-05:00,229.13,229.27,229.07,229.22,259.1,229.151,164
122,2025-02-07 11:32:00-05:00,229.2,229.27,229.03,229.03,317.56,229.168,151
123,2025-02-07 11:33:00-05:00,229.04,229.13,228.93,229.06,289.7,229.051,156
124,2025-02-07 11:34:00-05:00,229.09,229.35,229.09,229.24,343.99,229.26,200
125,2025-02-07 11:35:00-05:00,229.22,229.34,228.94,229.05,471.57,229.152,265
126,2025-02-07 11:36:00-05:00,229.08,229.25,229.04,229.12,166.33,229.157,107
127,2025-02-07 11:37:00-05:00,229.1,229.26,229.04,229.19,205.12,229.176,119
128,2025-02-07 11:38:00-05:00,229.22,229.23,229.04,229.12,195.91,229.133,134
129,2025-02-07 11:39:00-05:00,229.15,229.26,229.13,229.15,212.56,229.183,129
130,2025-02-07 11:40:00-05:00,229.13,229.22,229.09,229.18,199.33,229.149,144
131,2025-02-07 11:41:00-05:00,229.17,229.28,229.11,229.11,287.5,229.199,159
132,2025-02-07 11:42:00-05:00,229.1,229.15,228.94,229.02,316.04,229.011,139
133,2025-02-07 11:43:00-05:00,229.02,229.06,228.9,229.04,442.93,228.974,241
134,2025-02-07 11:44:00-05:00,229.04,229.14,229.01,229.03,344.06,229.078,128
135,2025-02-07 11:45:00-05:00,229.0,229.08,228.9,228.97,342.88,228.989,145
136,2025-02-07 11:46:00-05:00,229.0,229.04,228.55,228.58,712.59,228.759,350
137,2025-02-07 11:47:00-05:00,228.59,228.98,228.57,228.92,764.19,228.801,504
138,2025-02-07 11:48:00-05:00,228.93,229.11,228.91,229.02,954.38,229.012,311
139,2025-02-07 11:49:00-05:00,229.03,229.09,228.84,228.95,579.25,228.941,266
140,2025-02-07 11:50:00-05:00,228.93,229.18,228.87,229.11,392.09,229.038,206
141,2025-02-07 11:51:00-05:00,229.11,229.14,228.86,228.89,493.58,229.032,282
142,2025-02-07 11:52:00-05:00,228.89,228.93,228.69,228.71,353.62,228.779,163
143,2025-02-07 11:53:00-05:00,228.7,228.98,228.69,228.97,480.49,228.839,213
144,2025-02-07 11:54:00-05:00,228.97,229.04,228.94,228.99,429.07,228.989,258
145,2025-02-07 11:55:00-05:00,229.0,229.05,228.91,228.91,441.89,228.969,254
146,2025-02-07 11:56:00-05:00,228.92,229.14,228.92,229.01,745.98,229.07,323
147,2025-02-07 11:57:00-05:00,229.01,229.13,229.01,229.03,326.73,229.069,233
148,2025-02-07 11:58:00-05:00,229.03,229.33,228.78,229.16,1334.95,229.044,845
149,2025-02-07 11:59:00-05:00,229.12,229.18,228.93,229.03,474.78,229.081,251
150,2025-02-07 12:00:00-05:00,229.03,229.13,228.72,229.06,332.43,228.933,193
151,2025-02-07 12:01:00-05:00,229.08,229.1,228.97,228.97,216.3,229.017,100
152,2025-02-07 12:02:00-05:00,228.99,229.1,228.97,229.05,160.46,229.04,111
153,2025-02-07 12:03:00-05:00,229.03,229.06,228.85,228.92,197.28,228.925,109
154,2025-02-07 12:04:00-05:00,228.92,229.06,228.89,228.93,196.06,228.969,111
155,2025-02-07 12:05:00-05:00,228.93,229.05,228.71,229.03,502.4,228.877,302
156,2025-02-07 12:06:00-05:00,229.02,229.18,228.88,229.15,414.23,229.039,284
157,2025-02-07 12:07:00-05:00,229.15,229.3,228.94,228.96,657.18,229.15,411
158,2025-02-07 12:08:00-05:00,228.96,229.23,228.93,229.21,479.75,229.106,298
159,2025-02-07 12:09:00-05:00,229.22,229.24,229.06,229.1,421.22,229.158,263
160,2025-02-07 12:10:00-05:00,229.13,229.19,228.88,228.91,476.68,228.997,222
161,2025-02-07 12:11:00-05:00,228.89,229.12,228.84,229.07,438.02,228.994,245
162,2025-02-07 12:12:00-05:00,229.08,229.31,229.05,229.29,400.68,229.189,169
163,2025-02-07 12:13:00-05:00,229.29,229.33,229.18,229.23,408.99,229.251,213
164,2025-02-07 12:14:00-05:00,229.22,229.29,229.17,229.25,183.86,229.239,102
165,2025-02-07 12:15:00-05:00,229.25,229.35,228.91,229.08,587.71,229.117,320
166,2025-02-07 12:16:00-05:00,229.09,229.35,229.01,229.2,616.32,229.225,426
167,2025-02-07 12:17:00-05:00,229.18,229.18,228.92,228.96,387.44,229.012,236
168,2025-02-07 12:18:00-05:00,228.95,228.95,228.47,228.82,1375.83,228.666,539
169,2025-02-07 12:19:00-05:00,228.81,228.97,228.56,228.94,771.38,228.721,311
170,2025-02-07 12:20:00-05:00,228.93,229.08,228.82,229.01,317.15,228.935,157
171,2025-02-07 12:21:00-05:00,229.03,229.42,228.74,229.19,897.63,229.125,543
172,2025-02-07 12:22:00-05:00,229.15,229.32,228.75,228.78,848.02,229.001,552
173,2025-02-07 12:23:00-05:00,228.72,228.85,228.57,228.63,367.23,228.71,177
174,2025-02-07 12:24:00-05:00,228.6,228.73,228.55,228.62,336.16,228.635,170
175,2025-02-07 12:25:00-05:00,228.61,228.65,228.43,228.5,989.93,228.549,435
176,2025-02-07 12:26:00-05:00,228.5,228.51,228.41,228.49,596.85,228.481,176
177,2025-02-07 12:27:00-05:00,228.49,228.5,228.19,228.24,628.34,228.319,309
178,2025-02-07 12:28:00-05:00,228.25,228.42,228.23,228.42,409.43,228.328,270
179,2025-02-07 12:29:00-05:00,228.42,228.52,228.36,228.4,419.09,228.448,214
180,2025-02-07 12:30:00-05:00,228.39,228.65,228.37,228.65,478.28,228.48,202
181,2025-02-07 12:31:00-05:00,228.62,228.83,228.57,228.73,338.62,228.698,165
182,2025-02-07 12:32:00-05:00,228.74,228.8,228.57,228.57,314.9,228.702,164
183,2025-02-07 12:33:00-05:00,228.6,228.6,228.38,228.51,281.31,228.503,160
184,2025-02-07 12:34:00-05:00,228.5,228.54,228.34,228.51,226.18,228.47,140
185,2025-02-07 12:35:00-05:00,228.51,228.54,228.39,228.42,101.52,228.477,74
186,2025-02-07 12:36:00-05:00,228.43,228.63,228.43,228.6,286.55,228.545,158
187,2025-02-07 12:37:00-05:00,228.6,228.64,228.5,228.52,184.01,228.565,121
188,2025-02-07 12:38:00-05:00,228.52,228.69,228.5,228.58,197.88,228.593,123
189,2025-02-07 12:39:00-05:00,228.58,228.76,228.58,228.74,606.34,228.71,195
190,2025-02-07 12:40:00-05:00,228.73,228.78,228.68,228.78,160.44,228.735,95
191,2025-02-07 12:41:00-05:00,228.79,228.85,228.72,228.77,225.77,228.777,164
192,2025-02-07 12:42:00-05:00,228.77,228.86,228.73,228.74,274.73,228.8,121
193,2025-02-07 12:43:00-05:00,228.73,228.76,228.68,228.74,143.91,228.726,107
194,2025-02-07 12:44:00-05:00,228.75,228.86,228.66,228.71,186.89,228.776,129
195,2025-02-07 12:45:00-05:00,228.71,228.89,228.66,228.84,159.06,228.785,106
196,2025-02-07 12:46:00-05:00,228.84,228.97,228.8,228.89,298.48,228.908,177
197,2025-02-07 12:47:00-05:00,228.9,228.94,228.86,228.9,277.49,228.904,157
198,2025-02-07 12:48:00-05:00,228.89,228.95,228.82,228.9,245.35,228.872,176
199,2025-02-07 12:49:00-05:00,228.9,228.93,228.76,228.79,210.35,228.831,151
200,2025-02-07 12:50:00-05:00,228.8,228.99,228.75,228.75,357.11,228.866,251
201,2025-02-07 12:51:00-05:00,228.78,228.79,228.49,228.51,242.15,228.665,143
202,2025-02-07 12:52:00-05:00,228.53,228.63,228.46,228.59,219.3,228.543,150
203,2025-02-07 12:53:00-05:00,228.6,228.62,228.43,228.43,151.45,228.523,91
204,2025-02-07 12:54:00-05:00,228.43,228.53,228.41,228.5,262.19,228.473,166
205,2025-02-07 12:55:00-05:00,228.52,228.68,228.51,228.64,201.79,228.617,110
206,2025-02-07 12:56:00-05:00,228.64,228.84,228.63,228.79,119.69,228.738,66
207,2025-02-07 12:57:00-05:00,228.8,228.88,228.78,228.87,176.19,228.834,106
208,2025-02-07 12:58:00-05:00,228.88,228.91,228.78,228.86,346.61,228.842,201
209,2025-02-07 12:59:00-05:00,228.87,228.94,228.68,228.73,400.02,228.828,219
210,2025-02-07 13:00:00-05:00,228.72,228.72,228.58,228.67,243.48,228.644,128
211,2025-02-07 13:01:00-05:00,228.7,228.76,228.66,228.68,178.69,228.71,111
212,2025-02-07 13:02:00-05:00,228.68,228.78,228.61,228.76,138.93,228.701,90
213,2025-02-07 13:03:00-05:00,228.76,228.84,228.72,228.78,148.71,228.78,90
214,2025-02-07 13:04:00-05:00,228.8,228.89,228.78,228.82,183.0,228.843,114
215,2025-02-07 13:05:00-05:00,228.82,229.02,228.78,228.95,775.48,228.97,185
216,2025-02-07 13:06:00-05:00,228.94,229.17,228.92,229.0,454.37,229.032,225
217,2025-02-07 13:07:00-05:00,228.98,229.13,228.98,229.07,196.01,229.069,111
218,2025-02-07 13:08:00-05:00,229.06,229.15,229.03,229.07,276.02,229.105,153
219,2025-02-07 13:09:00-05:00,229.05,229.14,229.04,229.11,172.58,229.094,104
220,2025-02-07 13:10:00-05:00,229.09,229.15,229.07,229.13,210.99,229.131,112
221,2025-02-07 13:11:00-05:00,229.12,229.12,229.02,229.1,193.75,229.061,106
222,2025-02-07 13:12:00-05:00,229.12,229.27,229.1,229.19,378.3,229.21,123
223,2025-02-07 13:13:00-05:00,229.19,229.26,229.17,229.2,464.03,229.191,182
224,2025-02-07 13:14:00-05:00,229.2,229.22,229.1,229.1,136.86,229.163,88
225,2025-02-07 13:15:00-05:00,229.1,229.3,229.09,229.28,227.77,229.212,159
226,2025-02-07 13:16:00-05:00,229.28,229.31,229.14,229.28,234.84,229.231,142
227,2025-02-07 13:17:00-05:00,229.27,229.32,229.23,229.27,205.99,229.275,134
228,2025-02-07 13:18:00-05:00,229.26,229.45,229.25,229.36,268.84,229.351,163
229,2025-02-07 13:19:00-05:00,229.35,229.37,229.28,229.32,142.71,229.327,104
230,2025-02-07 13:20:00-05:00,229.32,229.32,229.23,229.25,117.45,229.28,75
231,2025-02-07 13:21:00-05:00,229.24,229.25,229.06,229.11,256.0,229.141,155
232,2025-02-07 13:22:00-05:00,229.11,229.17,229.05,229.05,203.86,229.114,152
233,2025-02-07 13:23:00-05:00,229.07,229.16,229.05,229.08,203.49,229.104,122
234,2025-02-07 13:24:00-05:00,229.09,229.16,229.01,229.13,162.81,229.09,103
235,2025-02-07 13:25:00-05:00,229.13,229.2,229.09,229.19,181.14,229.139,118
236,2025-02-07 13:26:00-05:00,229.2,229.29,229.15,229.27,378.47,229.22,180
237,2025-02-07 13:27:00-05:00,229.28,229.32,229.25,229.31,306.26,229.281,160
238,2025-02-07 13:28:00-05:00,229.31,229.35,229.24,229.34,236.15,229.287,120
239,2025-02-07 13:29:00-05:00,229.34,229.34,229.28,229.3,133.44,229.31,96
240,2025-02-07 13:30:00-05:00,229.3,229.45,229.22,229.45,285.9,229.336,146
241,2025-02-07 13:31:00-05:00,229.45,229.48,229.41,229.47,209.15,229.443,115
242,2025-02-07 13:32:00-05:00,229.48,229.5,229.41,229.43,329.77,229.467,172
243,2025-02-07 13:33:00-05:00,229.44,229.44,229.24,229.26,221.03,229.345,117
244,2025-02-07 13:34:00-05:00,229.27,229.32,229.22,229.25,222.11,229.263,105
245,2025-02-07 13:35:00-05:00,229.24,229.29,229.23,229.27,147.08,229.263,83
246,2025-02-07 13:36:00-05:00,229.29,229.36,229.25,229.25,110.57,229.309,79
247,2025-02-07 13:37:00-05:00,229.25,229.25,229.17,229.22,156.65,229.214,89
248,2025-02-07 13:38:00-05:00,229.23,229.24,229.18,229.2,95.06,229.209,48
249,2025-02-07 13:39:00-05:00,229.21,229.29,229.18,229.23,176.69,229.23,100
250,2025-02-07 13:40:00-05:00,229.23,229.28,229.12,229.15,259.33,229.197,158
251,2025-02-07 13:41:00-05:00,229.15,229.15,228.91,228.91,383.94,228.996,211
252,2025-02-07 13:42:00-05:00,228.91,228.99,228.79,228.84,305.82,228.874,206
253,2025-02-07 13:43:00-05:00,228.84,228.85,228.65,228.67,339.53,228.737,216
254,2025-02-07 13:44:00-05:00,228.67,228.75,228.6,228.65,306.54,228.654,161
255,2025-02-07 13:45:00-05:00,228.67,228.69,228.52,228.55,297.86,228.585,199
256,2025-02-07 13:46:00-05:00,228.56,228.62,228.5,228.56,592.99,228.552,246
257,2025-02-07 13:47:00-05:00,228.53,228.59,228.52,228.58,165.19,228.551,107
258,2025-02-07 13:48:00-05:00,228.56,228.58,228.44,228.47,658.14,228.493,275
259,2025-02-07 13:49:00-05:00,228.46,228.53,228.46,228.52,264.64,228.502,170
260,2025-02-07 13:50:00-05:00,228.53,228.64,228.4,228.54,622.66,228.491,264
261,2025-02-07 13:51:00-05:00,228.53,228.58,228.49,228.55,163.3,228.554,71
262,2025-02-07 13:52:00-05:00,228.56,228.61,228.42,228.44,216.2,228.489,107
263,2025-02-07 13:53:00-05:00,228.45,228.45,228.32,228.35,295.96,228.353,171
264,2025-02-07 13:54:00-05:00,228.35,228.42,228.31,228.35,236.39,228.361,153
265,2025-02-07 13:55:00-05:00,228.35,228.37,228.3,228.32,163.63,228.336,109
266,2025-02-07 13:56:00-05:00,228.33,228.34,228.27,228.28,176.14,228.296,91
267,2025-02-07 13:57:00-05:00,228.29,228.29,228.1,228.13,527.43,228.189,274
268,2025-02-07 13:58:00-05:00,228.11,228.15,228.06,228.14,395.93,228.098,195
269,2025-02-07 13:59:00-05:00,228.13,228.2,228.06,228.11,292.45,228.126,167
270,2025-02-07 14:00:00-05:00,228.11,228.13,228.03,228.06,315.51,228.071,137
271,2025-02-07 14:01:00-05:00,228.06,228.14,228.05,228.14,181.56,228.104,124
272,2025-02-07 14:02:00-05:00,228.13,228.18,228.08,228.12,200.61,228.123,110
273,2025-02-07 14:03:00-05:00,228.13,228.17,228.11,228.16,183.6,228.141,101
274,2025-02-07 14:04:00-05:00,228.18,228.27,228.16,228.26,300.21,228.212,163
275,2025-02-07 14:05:00-05:00,228.28,228.35,228.26,228.3,298.47,228.299,200
276,2025-02-07 14:06:00-05:00,228.3,228.31,228.18,228.18,239.13,228.256,167
277,2025-02-07 14:07:00-05:00,228.18,228.23,227.97,228.06,960.12,228.058,529
278,2025-02-07 14:08:00-05:00,228.06,228.17,228.06,228.15,313.57,228.121,205
279,2025-02-07 14:09:00-05:00,228.13,228.2,228.1,228.14,274.17,228.14,155
280,2025-02-07 14:10:00-05:00,228.12,228.15,228.0,228.0,295.74,228.088,144
281,2025-02-07 14:11:00-05:00,228.01,228.03,227.94,227.97,283.71,227.988,164
282,2025-02-07 14:12:00-05:00,227.96,227.98,227.88,227.96,311.03,227.929,171
283,2025-02-07 14:13:00-05:00,227.96,228.08,227.96,228.0,381.43,228.004,163
284,2025-02-07 14:14:00-05:00,227.99,228.04,227.98,228.01,228.4,228.008,99
285,2025-02-07 14:15:00-05:00,228.01,228.16,227.99,228.13,281.32,228.073,151
286,2025-02-07 14:16:00-05:00,228.11,228.27,228.11,228.25,258.24,228.188,164
287,2025-02-07 14:17:00-05:00,228.24,228.24,228.12,228.16,220.41,228.177,166
288,2025-02-07 14:18:00-05:00,228.17,228.17,228.02,228.03,206.71,228.079,152
289,2025-02-07 14:19:00-05:00,228.04,228.09,228.04,228.07,144.17,228.073,89
290,2025-02-07 14:20:00-05:00,228.06,228.08,228.03,228.04,393.41,228.067,165
291,2025-02-07 14:21:00-05:00,228.04,228.05,227.83,227.91,579.81,227.954,362
292,2025-02-07 14:22:00-05:00,227.92,228.03,227.82,227.94,560.43,227.946,381
293,2025-02-07 14:23:00-05:00,227.93,228.04,227.92,227.98,299.61,227.988,184
294,2025-02-07 14:24:00-05:00,227.98,228.05,227.93,228.01,348.68,228.004,239
295,2025-02-07 14:25:00-05:00,228.01,228.04,227.97,228.0,228.34,228.002,157
296,2025-02-07 14:26:00-05:00,227.99,228.01,227.94,227.99,151.87,227.979,94
297,2025-02-07 14:27:00-05:00,228.0,228.0,227.92,227.95,163.65,227.949,104
298,2025-02-07 14:28:00-05:00,227.95,227.96,227.87,227.94,190.99,227.919,132
299,2025-02-07 14:29:00-05:00,227.93,227.96,227.88,227.88,130.01,227.924,109
300,2025-02-07 14:30:00-05:00,227.89,227.91,227.78,227.9,298.41,227.854,183
301,2025-02-07 14:31:00-05:00,227.89,227.95,227.87,227.94,177.25,227.918,105
302,2025-02-07 14:32:00-05:00,227.93,228.12,227.9,228.01,752.5,228.026,440
303,2025-02-07 14:33:00-05:00,228.0,228.0,227.89,227.94,182.15,227.956,113
304,2025-02-07 14:34:00-05:00,227.95,228.07,227.94,227.97,317.96,228.009,209
305,2025-02-07 14:35:00-05:00,227.96,227.98,227.93,227.94,159.32,227.951,83
306,2025-02-07 14:36:00-05:00,227.95,227.98,227.87,227.89,237.36,227.913,110
307,2025-02-07 14:37:00-05:00,227.89,227.9,227.87,227.88,114.36,227.882,81
308,2025-02-07 14:38:00-05:00,227.9,228.03,227.89,228.01,394.96,227.983,237
